batch,Iteration,SMILES,Ered 
initial,0,CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,-2.44 
initial,1,CCCNc1cccc2nsnc12,-2.33 
initial,2,CCc1c2c(cc3nsnc13)OCCN2CC,-2.44 
initial,3,CCCN1CN(CCC)c2c1cc1nsnc1c2OC,-2.72 
initial,4,CCCN1CN(CC)c2cc3nsnc3c(N(C)C(C)C)c21,-2.81 
initial,5,CCCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.69 
initial,6,CCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2CC,-2.68 
initial,7,COc1c2c(c(OC)c3nsnc13)OCCO2,-2.26 
initial,8,CC1Cc2c3c(c4nsnc4c2N(C)C1)OC(C)CO3,-2.46 
initial,9,Cc1c2c(c(C)c3nsnc13)N(C)CCO2,-2.44 
sample,1,CC(C)CN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,-2.74 
sample,2,CC(C)N(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,-2.77 
sample,3,CCC(C)N1CN(C)c2cc3nsnc3c(N(C)CC)c21,-2.80 
sample,4,CCC(C)N(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,-2.76 
sample,5,CCCN(C)c1c2c(cc3nsnc13)N(C)CN2CCC,-2.84 
sample,6,CCOCCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.76 
sample,7,CCCOCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.75 
sample,8,CCCN(C)c1c2c(cc3nsnc13)N(CCC)CN2C,-2.78 
sample,9,CCCN1CCN(C)c2c1cc1nsnc1c2N(C)CC,-2.53 
sample,10,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CCOC,-2.82 
sample,11,CCC(C)c1c2c(cc3nsnc13)N(CCOC)CN2C,-2.62 
sample,12,CC(C)OCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.66 
sample,13,CCCN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,-2.76 
sample,14,CCCN1CN(C(C)C)c2cc3nsnc3c(N(C)CC)c21,-2.79 
sample,15,CCCN(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.77 
sample,16,CCC(C)N1CN(C(C)CC)c2c1cc1nsnc1c2OC,-2.81 
sample,17,CCCN1c2c(cc3nsnc3c2C(C)CC)N(C)C1OC,-2.68 
sample,18,CCOc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)CC,-2.74 
sample,19,CCN1CN(C(C)C)c2cc3nsnc3c(N(CC)CC)c21,-2.79 
sample,20,CCCN1CN(CCC)c2c1cc1nsnc1c2N(C)CC,-2.90 
sample,21,CCCN1CN(C)c2cc3nsnc3c(N(CC)CCC)c21,-2.81 
sample,22,CCN1CN(C(C)C)c2c1c(C(C)C)c1nsnc1c2OC,-2.71 
sample,23,CCC(C)N(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.83 
sample,24,CCC(C)N1c2cc3nsnc3cc2N(C(C)CC)C1OC,-2.74 
sample,25,CCN(C)c1c2c(cc3nsnc13)N(CC)CN2CCOC,-2.77 
sample,26,CCOC1N(CC)c2cc3nsnc3c(NC)c2N1CC,-2.59 
sample,27,CCCOC1N(CC)c2cc3nsnc3cc2N1CC(C)C,-2.75 
sample,28,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79 
sample,29,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
sample,30,CCC(C)N1CN(C(C)CC)c2c1cc1nsnc1c2C,-2.82 
sample,31,CCC(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.71 
sample,32,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07 
sample,33,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
sample,34,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.71 
sample,35,CCC(C)N1CN(CC(C)C)c2cc3nsnc3cc21,-2.80 
sample,36,CCC(C)N1CN(C(C)C)c2cc3nsnc3c(C)c21,-2.75 
sample,37,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.80 
sample,38,CCCN1CN(C(C)C)c2cc3nsnc3c(C(C)C)c21,-2.71 
sample,39,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.85 
sample,40,CCCCN1CN(C(C)C)c2cc3nsnc3c(C)c21,-2.79 
sample,41,CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,42,CCC(C)N(C)CCN1CN(CC)c2cc3nsnc3cc21,-2.82 
sample,43,CCN1CN(CCN(CC)C(C)C)c2cc3nsnc3cc21,-2.90 
sample,44,CCN(CCN1CN(C)c2cc3nsnc3cc21)C(C)C,-2.75 
sample,45,CCN(C)CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78 
sample,46,CCCc1c2c(cc3nsnc13)N(CC)CN2CCN(C)C,-2.77 
sample,47,CCC(C)N1CN(CCN(C)C)c2cc3nsnc3cc21,-2.76 
sample,48,CCCN1CN(CCOCC(C)C)c2cc3nsnc3cc21,-2.81 
sample,49,CCN(C)CCN1CN(CCOC)c2cc3nsnc3cc21,-2.80 
sample,50,CCN(CCOC)CCN1CN(C)c2cc3nsnc3cc21,-2.72 
sample,51,CCN1CN(CCOCC(C)C)c2cc3nsnc3cc21,-2.69 
sample,52,CCN(C)CCOc1c2c(cc3nsnc13)N(C)CN2CC,-2.70 
sample,53,COC1N(C)c2cc3nsnc3cc2N1CCN(C)C(C)C,-2.72 
sample,54,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,-2.97 
sample,55,CCCN1CN(CCC)c2c1cc1nsnc1c2CC,-2.78 
sample,56,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78 
sample,57,CCCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.84 
sample,58,CCCN1CN(C(C)CC)c2c1cc1nsnc1c2C,-2.82 
sample,59,CCCN1c2cc3nsnc3c(C)c2N(CCC)C1OCC,-2.74 
sample,60,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72 
sample,61,CCCN1CN(CCC)c2c1cc1nsnc1c2OCC,-2.75 
sample,62,CCc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.63 
sample,63,CCc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,-2.78 
sample,64,CCCN(C)CCN1CN(CC)c2cc3nsnc3cc21,-2.75 
sample,65,CCCCOc1c2c(cc3nsnc13)N(CCCC)CN2C,-2.70 
sample,66,CCOC1N(CC)c2cc3nsnc3cc2N1CC(C)C,-2.75 
sample,67,CCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
sample,68,CCCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.75 
sample,69,CCCCN1CCN(CCOC)c2cc3nsnc3cc21,-2.69 
sample,70,CCCN1CN(CCOCC)c2c1cc1nsnc1c2C,-2.77 
sample,71,CCCCc1c2c(cc3nsnc13)N(C)CN2CCCC,-2.70 
sample,72,CCCN1CN(CC(C)C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,73,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C(C)C,-2.76 
sample,74,CCN1CN(CC)c2c1cc1nsnc1c2CC(C)C,-2.84 
sample,75,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65 
