batch,Iteration,SMILES,Ered 
initial,0,CCCOc1ccc2nsnc2c1,-2.20 
initial,1,CCc1cc2nsnc2c(NC)c1N(C)C,-2.37 
initial,2,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,-2.55 
initial,3,CCc1c2c(c(OC)c3nsnc13)OCC2,-2.38 
initial,4,Cc1c2c(cc3nsnc13)N(C)C(C)C2,-2.56 
initial,5,CCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,-2.75 
initial,6,COc1cc2nsnc2c2c1CCO2,-2.34 
initial,7,CCC1Cc2c(C)cc3nsnc3c2[NH+]=C1[O-],-2.18 
initial,8,CCOc1c2c(cc3nsnc13)N(C)CN2C,-2.65 
initial,9,CCOc1c2c(cc3nsnc13)C(C)(C)CO2,-2.32 
sample,1,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.68 
sample,2,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,3,CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,-2.59 
sample,4,CCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.73 
sample,5,CCN1CCN(C)c2c1c(C)c1nsnc1c2C,-2.55 
sample,6,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,7,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,8,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84 
sample,9,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,10,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,11,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,12,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75 
sample,13,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,14,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66 
sample,15,CCC(C)N1CCN(C)c2cc3nsnc3cc21,-2.62 
sample,16,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,17,CCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.84 
sample,18,CCCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.74 
sample,19,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01 
sample,20,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,21,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,-2.71 
sample,22,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,23,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78 
sample,24,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.70 
sample,25,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.70 
sample,26,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74 
sample,27,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85 
sample,28,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,29,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,30,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72 
sample,31,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,32,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,33,CCCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.74 
sample,34,COCCN1CN(C)c2c1cc1nsnc1c2C,-2.69 
sample,35,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.70 
sample,36,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.70 
sample,37,CCc1c2c(c(NC)c3nsnc13)N(CC)CN2C,-2.52 
sample,38,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC,-2.69 
sample,39,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77 
sample,40,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76 
sample,41,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79 
sample,42,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81 
sample,43,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44 
sample,44,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77 
sample,45,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73 
sample,46,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83 
sample,47,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,48,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC,-2.66 
sample,49,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,50,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,51,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,-2.75 
sample,52,CCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.75 
sample,53,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.70 
sample,54,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
sample,55,CCC(C)N1c2cc3nsnc3cc2CC1C,-2.53 
sample,56,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.80 
sample,57,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71 
sample,58,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,59,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58 
sample,60,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79 
sample,61,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,62,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73 
sample,63,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.70 
sample,64,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83 
sample,65,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92 
