batch,Iteration,SMILES,Ered 
initial,0,CCc1c2c(cc3nsnc13)OCCN2CC,-2.44 
initial,1,COc1c(OCC(C)C)ccc2nsnc12,-2.15 
initial,2,CCCN(c1ccc2nsnc2c1)C(C)C,-2.42 
initial,3,CCCc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,-2.51 
initial,4,COc1cc(NC(C)C)c2nsnc2c1,-2.62 
initial,5,CNc1c2c(c(C)c3nsnc13)OCC2,-2.50 
initial,6,CCC(C)OCCc1c2c(cc3nsnc13)OCCO2,-2.32 
initial,7,CCNc1c2c(c(C)c3nsnc13)OCC(C)O2,-2.47 
initial,8,CCc1cc(OC(C)CC)c2nsnc2c1,-2.27 
initial,9,COc1cc2nsnc2c(C(C)C)c1OC,-2.40 
sample,1,CCNc1c(C)c(OC)cc2nsnc12,-2.27 
sample,2,CNc1cc2c(c3nsnc13)CCCO2,-2.48 
sample,3,CNc1c2c(cc3nsnc13)CCCO2,-2.38 
sample,4,CCc1cc2c(c3nsnc13)NCCO2,-2.39 
sample,5,CNc1c(C)c2c(c3nsnc13)CCO2,-2.45 
sample,6,CNc1c2c(cc3nsnc13)OCCC2,-2.44 
sample,7,CNc1c(C)c2c(c3nsnc13)OCC2,-2.35 
sample,8,CNc1c2c(c(C)c3nsnc13)OCCC2,-2.47 
sample,9,CNc1cc2c(c3nsnc13)CCCCO2,-2.53 
sample,10,CCc1c2c(c(NC)c3nsnc13)CCO2,-2.59 
sample,11,CCNc1c2c(c(C)c3nsnc13)OCC2,-2.46 
sample,12,CCCc1cc2nsnc2c2c1OCCN2,-2.40 
sample,13,CNc1c2c(c(C)c3nsnc13)OC(C)C2,-2.58 
sample,14,CNc1cc2c(c3nsnc13)CCC(C)O2,-2.57 
sample,15,CNc1c(C)c2c(c3nsnc13)C(C)CO2,-2.46 
sample,16,CNc1c(C)c2c(c3nsnc13)CC(C)O2,-2.45 
sample,17,CNc1c2c(cc3nsnc13)OC(C)CC2,-2.44 
sample,18,CCC1COc2cc(NC)c3nsnc3c21,-2.46 
sample,19,CNc1c2c(cc3nsnc13)CCCN2C,-2.43 
sample,20,CNc1c2c(cc3nsnc13)OCC(C)C2,-2.44 
sample,21,CCNc1c2c(cc3nsnc13)OC(C)C2,-2.66 
sample,22,CCNc1c2c(cc3nsnc13)OCC2C,-2.41 
sample,23,CCNc1c2c(cc3nsnc13)OCCC2,-2.41 
sample,24,CNc1c2c(cc3nsnc13)OCCC2C,-2.42 
sample,25,CCC1CNc2c1c(OC)cc1nsnc21,-2.43 
sample,26,CCCNc1c2c(cc3nsnc13)OCC2,-2.64 
sample,27,CCCNc1c2c(cc3nsnc13)CCO2,-2.39 
sample,28,CCNc1c2c(cc3nsnc13)COCC2,-2.32 
sample,29,CNc1c2c(cc3nsnc13)OCCCC2,-2.42 
sample,30,CNc1cc2c(c3nsnc13)OC(C)C2C,-2.27 
sample,31,CNc1c2c(c(C)c3nsnc13)CCN2C,-2.56 
sample,32,CCN1CCNc2c1cc(C)c1nsnc21,-2.50 
sample,33,CCNc1c2c(cc3nsnc13)N(C)CC2,-2.53 
sample,34,CCN1CCc2c1cc1nsnc1c2NC,-2.56 
sample,35,CNc1c2c(cc3nsnc13)N(C)CCC2,-2.57 
sample,36,CNc1c2c(cc3nsnc13)N(C)C(C)C2,-2.65 
sample,37,CNc1c2c(cc3nsnc13)N(C)CC2C,-2.66 
sample,38,CNc1c2c(cc3nsnc13)CC(C)N2C,-2.57 
sample,39,CNc1cc2c(c3nsnc13)CC(C)N2C,-2.47 
sample,40,CNc1c2c(cc3nsnc13)N(C)CC2,-2.54 
sample,41,CNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,42,CCN1CCN(C)c2c1cc1nsnc1c2NC,-2.62 
sample,43,CNc1c2c(c(C)c3nsnc13)N(C)CCN2C,-2.47 
sample,44,CCN1CCN(C)c2cc3nsnc3c(NC)c21,-2.62 
sample,45,CCN1CCN(CC)c2c1cc1nsnc1c2NC,-2.58 
sample,46,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,47,CCNc1c2c(cc3nsnc13)N(CC)CCN2C,-2.62 
sample,48,CCNc1c2c(cc3nsnc13)N(C)CCN2CC,-2.64 
sample,49,CCCNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,50,CNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.64 
sample,51,CNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.63 
sample,52,CCCN1CCN(C)c2c1cc1nsnc1c2NC,-2.62 
sample,53,CCCN1CCN(C)c2cc3nsnc3c(NC)c21,-2.59 
sample,54,CCNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.62 
sample,55,CNc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,-2.64 
sample,56,CCN1CCN(C)c2c1cc1nsnc1c2NC(C)C,-2.87 
sample,57,CC(C)CNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,58,CCCNc1c2c(cc3nsnc13)N(CC)CCN2C,-2.46 
sample,59,CCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,-2.67 
sample,60,CCNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.61 
sample,61,CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,-2.66 
sample,62,CNc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,-2.50 
sample,63,CCCNc1c2c(cc3nsnc13)N(C)CCN2CC,-2.71 
sample,64,CCNc1c2c(cc3nsnc13)N(CC)CCN2CC,-2.55 
sample,65,CCC(C)N1CCN(C)c2c1cc1nsnc1c2NC,-2.74 
sample,66,CCC(C)N1CCN(C)c2cc3nsnc3c(NC)c21,-2.67 
sample,67,CNc1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,-2.59 
sample,68,CCCN1CCN(CC)c2c1cc1nsnc1c2NC,-2.73 
sample,69,CCCN1CCN(C)c2cc3nsnc3c(NCC)c21,-2.48 
sample,70,CCNc1c2c(cc3nsnc13)N(C(C)CC)CCN2C,-2.63 
