batch,Iteration,SMILES,Ered 
initial,0,COc1c2c(cc3nsnc13)CCN2C,-2.45 
initial,1,Cc1cc(OC(C)C)c2nsnc2c1C,-2.28 
initial,2,CCC(C)Nc1c2c(cc3nsnc13)CCC2,-2.32 
initial,3,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,-2.18 
initial,4,CCCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,-2.44 
initial,5,CC1Cc2c3c(c4nsnc4c2C1)CCC3,-2.37 
initial,6,CN(C)CCN1CCN(C)c2cc3nsnc3cc21,-2.68 
initial,7,CCC(C)c1c2c(cc3nsnc13)C1CCC2CC1,-2.43 
initial,8,CCCN1CCOc2c1ccc1nsnc21,-2.41 
initial,9,CNc1c2c(cc3nsnc13)OCCCC2,-2.42 
sample,1,CCCOc1c2c(cc3nsnc13)N(C)CCN2C,-2.49 
sample,2,Cc1c2c(cc3nsnc13)N(C)CCN2CCN(C)C,-2.58 
sample,3,CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,-2.59 
sample,4,CCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,-2.62 
sample,5,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C,-2.56 
sample,6,CN(C)CCc1c2c(cc3nsnc13)N(C)CCN2C,-2.66 
sample,7,CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2C,-2.52 
sample,8,CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,-2.53 
sample,9,CCCc1c2c(cc3nsnc13)N(C)CCN2CC,-2.57 
sample,10,CCCNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,11,CCCNc1c2c(cc3nsnc13)N(C)CCN2CC,-2.71 
sample,12,CCNc1c2c(cc3nsnc13)N(CC)CCN2CC,-2.55 
sample,13,CCN1CCN(C)c2c1cc1nsnc1c2NC(C)C,-2.87 
sample,14,CC(C)CNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,15,CCCNc1c2c(cc3nsnc13)N(CC)CCN2C,-2.46 
sample,16,CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,-2.66 
sample,17,CCNc1c2c(cc3nsnc13)N(C)CCN2CC,-2.64 
sample,18,CCNc1c2c(cc3nsnc13)N(CC)CCN2C,-2.62 
sample,19,CCc1c2c(c(NC)c3nsnc13)N(C)CCN2CC,-2.49 
sample,20,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,21,CCN1CCN(CC)c2c1cc1nsnc1c2NC,-2.58 
sample,22,CCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,-2.67 
sample,23,CCNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.61 
sample,24,CNc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,-2.50 
