batch,Iteration,SMILES,Ered 
initial,0,CCNc1c2c(c(N(C)C)c3nsnc13)OCCO2,-2.47 
initial,1,CCc1c(C(C)C)c(OC)cc2nsnc12,-2.34 
initial,2,CNc1c(C(C)C)c(OC)cc2nsnc12,-2.51 
initial,3,CCC(C)N(C)CCc1c2c(cc3nsnc13)C1CCC2C1,-2.65 
initial,4,CC1COc2cc3nsnc3cc2C1,-2.27 
initial,5,CCN1CN(C)c2c1cc1nsnc1c2NC(C)C,-2.67 
initial,6,CNc1cc2c(c3nsnc13)C(C)CO2,-2.45 
initial,7,CCCCc1cc(OC)c(C)c2nsnc12,-2.37 
initial,8,CCCN1CCCc2cc3nsnc3cc21,-2.55 
initial,9,COCCOc1cc2nsnc2cc1OC,-2.30 
sample,1,CCC(C)N1CN(CC)c2c1cc1nsnc1c2NC,-2.56 
sample,2,CC(C)Nc1c2c(cc3nsnc13)N(C)CN2C,-2.83 
sample,3,CCN1CN(C)c2cc3nsnc3c(NC)c21,-2.76 
sample,4,CNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.64 
sample,5,CCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.60 
sample,6,CCN1CN(C)c2c1cc1nsnc1c2NC,-2.71 
sample,7,CCN1CN(CC)c2c1cc1nsnc1c2NC,-2.64 
sample,8,CCN1CN(C)c2c1c(NC)c1nsnc1c2C,-2.63 
sample,9,CCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.72 
sample,10,CCCN1CN(C)c2c1cc1nsnc1c2NC,-2.58 
sample,11,CNc1c2c(cc3nsnc13)N(C)CN2C,-2.58 
sample,12,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,13,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,14,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,15,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64 
sample,16,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,17,CCN1CN(C(C)C)c2cc3nsnc3cc21,-2.80 
sample,18,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74 
sample,19,CC(C)CN1CN(C)c2cc3nsnc3cc21,-2.80 
sample,20,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82 
sample,21,CCCN1CN(C)c2c1cc1nsnc1c2C,-2.73 
sample,22,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
sample,23,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,24,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,25,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78 
sample,26,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84 
sample,27,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66 
sample,28,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74 
sample,29,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77 
sample,30,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,31,CCCc1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,32,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75 
sample,33,CCc1c2c(cc3nsnc13)N(C)CN2CC,-2.81 
sample,34,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76 
sample,35,Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.76 
sample,36,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.72 
sample,37,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,38,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,39,CCCN1CN(C)c2cc3nsnc3cc21,-2.75 
sample,40,CCOC1N(C)c2cc3nsnc3cc2N1C,-2.88 
sample,41,CCOc1c2c(cc3nsnc13)N(C)CN2C,-2.65 
sample,42,COc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.69 
sample,43,CC(C)CN1CN(C(C)C)c2cc3nsnc3cc21,-2.82 
sample,44,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,45,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77 
sample,46,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73 
sample,47,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,48,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
sample,49,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,50,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75 
sample,51,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.80 
sample,52,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71 
sample,53,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,54,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77 
sample,55,CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,-2.68 
sample,56,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78 
sample,57,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,-2.75 
sample,58,CCCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,-2.68 
sample,59,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
sample,60,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,61,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,62,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,63,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,64,CCC(C)N1CCN(C)c2cc3nsnc3cc21,-2.62 
sample,65,CCN1c2cc3nsnc3cc2N(C)C1OC,-2.74 
sample,66,CCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.71 
sample,67,COC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.70 
sample,68,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,69,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,70,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,71,CCN1CN(C)c2c1cc1nsnc1c2C,-2.74 
sample,72,CCN1CN(CC)c2cc3nsnc3cc21,-2.73 
sample,73,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79 
sample,74,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.70 
sample,75,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81 
