batch,Iteration,SMILES,Ered 
initial,0,CC(C)N1CCOc2cc3nsnc3cc21,-2.49 
initial,1,CCCC1Oc2cc3nsnc3c(NC)c2OC1C,-2.42 
initial,2,CCc1c2c(c(NC)c3nsnc13)OC(C)CO2,-2.54 
initial,3,C/C([O-])=[N+]1/CCC(C)c2ccc3nsnc3c21,-2.09 
initial,4,COc1c(C)c2c(c3nsnc13)CCN2C,-2.37 
initial,5,CCCCc1ccc2nsnc2c1OCCC,-2.19 
initial,6,CCN1CCN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],-2.44 
initial,7,CCC(C)Oc1c2c(cc3nsnc13)OCCO2,-2.32 
initial,8,CCC1Cc2cc3nsnc3cc2O1,-2.34 
initial,9,CCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,-2.59 
sample,1,CCC1COc2c(c(NC)c3nsnc3c2C)O1,-2.48 
sample,2,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,-2.61 
sample,3,CCc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,-2.59 
sample,4,CCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,-2.59 
sample,5,CCCN1CCN(CC)c2c1c(C)c1nsnc1c2C,-2.49 
sample,6,CCN1CCN(CC(C)C)c2c1cc1nsnc1c2C,-2.66 
sample,7,Cc1c2c(cc3nsnc13)N(C)CCN2CCOC(C)C,-2.57 
sample,8,CCCCN1CCN(C)c2c1cc1nsnc1c2CC,-2.59 
sample,9,CCCc1c2c(cc3nsnc13)N(C)CCN2CC,-2.57 
sample,10,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.65 
sample,11,CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,-2.59 
sample,12,CCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,-2.67 
sample,13,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.36 
sample,14,CNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.63 
sample,15,CNc1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,-2.59 
sample,16,CCNc1c2c(cc3nsnc13)N(C)CCN2CC,-2.64 
sample,17,CCNc1c2c(cc3nsnc13)N(CC)CCN2C,-2.62 
sample,18,CNc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,-2.64 
sample,19,CCN1CCN(C)c2c1cc1nsnc1c2NC(C)C,-2.87 
sample,20,CC(C)CNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,21,CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,-2.66 
sample,22,CCCNc1c2c(cc3nsnc13)N(CC)CCN2C,-2.46 
sample,23,CCCNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,24,CCNc1c2c(cc3nsnc13)N(CC)CCN2CC,-2.55 
sample,25,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,-2.61 
sample,26,CNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.64 
sample,27,CCN1CCN(C)c2c1c(NC)c1nsnc1c2C,-2.58 
sample,28,CCC(C)N1CCN(C)c2c1cc1nsnc1c2NC,-2.74 
sample,29,CCC(C)N1CCN(C)c2cc3nsnc3c(NC)c21,-2.67 
sample,30,CCNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.62 
sample,31,CCNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.61 
sample,32,CCCN1CCN(CC)c2c1cc1nsnc1c2NC,-2.73 
sample,33,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,-2.50 
sample,34,CNc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,-2.50 
sample,35,CCC(C)c1c2c(cc3nsnc13)N(CC)CCN2C,-2.61 
sample,36,CCN1CCN(CC)c2c1cc1nsnc1c2NC,-2.58 
sample,37,CCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,-2.62 
sample,38,CCc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.56 
sample,39,CCCN1CCN(C)c2c1cc1nsnc1c2NC,-2.62 
sample,40,CCCN1CCN(CC)c2c1cc1nsnc1c2CC,-2.59 
sample,41,CCOc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.60 
sample,42,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67 
sample,43,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,44,CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,45,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73 
sample,46,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.80 
sample,47,CCCN1CCN(CC)c2c1cc1nsnc1c2C(C)C,-2.55 
sample,48,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,-2.73 
sample,49,CCCCN1CCN(CCOC)c2cc3nsnc3cc21,-2.69 
sample,50,CCCN1CCN(CCC)c2c1cc1nsnc1c2OC,-2.72 
sample,51,COCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,-2.57 
sample,52,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07 
sample,53,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79 
sample,54,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
